url,tipo,nome_popular,nome_cientifico,ordem,familia,origem,alimentacao,sociabilidade,ph,ph_min,ph_max,temperatura_ideal,temp_min_c,temp_max_c,expectativa_vida,manutencao,tamanho_adulto,iluminacao,co2,crescimento,posicionamento,companheiros_sugeridos,imagem_principal_url,imagens_galeria,raw_description_snippet
https://www.kauar.com.br/peixes-de-agua-doce/guppys-especiais/guppy-endler-cobra-2cm-a-4-cm-selecao-especial-kauar,peixe_ou_camarao,Guppy  Endler Cobra,,,,,,,"7,0 a 7,2",7.0,7.2,25ºC e 30ºC,25.0,30.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/guppy_endler_cobra_2cm_a_4_cm_selecao_especial_kauar_2395_1_696eb1fa7d6fbb0f9790baa6bd02ed57.jpg,,"GUPPY ENDLER COBRA, UM PEIXE LINDO PARA SEU AQUÁRIO DE ÁGUA DOCE
O Guppy Endler é um peixe ornamental de de água-doce, pacífico, ideal para aquários comunitários. Suas cores geram contrastes incríveis, seu nado ágil e seu temperamento ativo transformam o aquário em um verdadeiro show de cores e movimento. Com uma turminha de Guppy Endler Cobra todos os dias tem festa em casa!
São peixes que encantam as crianças e também adultos! O Guppy é o peixe escolhido por muitos aquaristas experientes que levam o hobby bem a sério. Existem diversos campeonatos nacionais e mundiais que avaliam os peixes ma"
https://www.kauar.com.br/peixes-de-agua-doce/guppys-especiais/guppy-endler-el-tigre-2cm-a-4-cm-selecao-especial-kauar,peixe_ou_camarao,Guppy  Endler El Tigre,,,,,,,"7,0 a 7,2",7.0,7.2,25ºC e 30ºC,25.0,30.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/guppy_endler_el_tigre_2cm_a_4_cm_selecao_especial_kauar_2397_1_fd268ccbf390eaf2e7527b553e933687.jpg,,"GUPPY ENDLER EL TIGRE, UM PEIXE LINDO PARA SEU AQUÁRIO DE ÁGUA DOCE
O Guppy Endler El Tigre é um peixe ornamental de de água-doce, pacífico, ideal para aquários comunitários. Suas cores geram contrastes incríveis, seu nado ágil e seu temperamento ativo transformam o aquário em um verdadeiro show de cores e movimento. Com uma turminha de Guppy Endler Cobra todos os dias tem festa em casa!
São peixes que encantam as crianças e também adultos! O Guppy é o peixe escolhido por muitos aquaristas experientes que levam o hobby bem a sério. Existem diversos campeonatos nacionais e mundiais que avaliam "
https://www.kauar.com.br/peixes-de-agua-doce/guppys-especiais/guppy-endler-magenta-1-5-cm-a-3-cm-selecao-especial-kauar,peixe_ou_camarao,Guppy  Endler Magenta,,,,,,,"7,0 a 7,2",7.0,7.2,25ºC e 30ºC,25.0,30.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/guppy_endler_magenta_1_5_cm_a_3_cm_selecao_especial_kauar_2401_1_8cb8b5465baae4b267681187295b3a5c.jpg,,"GUPPY ENDLER MAGENTA, UM PEIXE LINDO PARA SEU AQUÁRIO DE ÁGUA DOCE
O Guppy Endler Magenta é um peixe ornamental de de água-doce, pacífico, ideal para aquários comunitários. Suas cores geram contrastes incríveis, seu nado ágil e seu temperamento ativo transformam o aquário em um verdadeiro show de cores e movimento. Com uma turminha de Guppy Endler Magenta todos os dias tem festa em casa!
São peixes que encantam as crianças e também adultos! O Guppy é o peixe escolhido por muitos aquaristas experientes que levam o hobby bem a sério. Existem diversos campeonatos nacionais e mundiais que avaliam "
https://www.kauar.com.br/peixes-de-agua-doce/guppys-especiais/guppy-endler-rainbow-black-bar-casal-1cm-a-2cm-selecao-especial-kauar,peixe_ou_camarao,Guppy Endler Rainbow Black Bar,,,,,,,"7,0 a 7,2",7.0,7.2,25ºC e 30ºC,25.0,30.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/guppy_endler_rainbow_black_bar_casal_1cm_a_2cm_selecao_especial_kauar_2161_1_6986c91be1a4e67c6dad130026a91ac9.jpg,,"GUPPY ENDLER RAINBOW BLACK BAR, UM PEIXE LINDO PARA SEU AQUÁRIO DE ÁGUA DOCE
O Guppy
é um peixe ornamental de aquário de água-doce, pacífico, ideal para aquários comunitários, suas cores geram contrastes incríveis para aquários plantados e a sua personalidade é perfeita para as crianças, pois se movimenta por todo o aquário, as crianças adoram vê-los se alimentando. Isso não quer dizer que seja somente para crianças, o Guppy é muito escolhido entre aquaristas experientes que levam o hobby bem a sério, existem diversos campeonatos ao longo do mundo no qual aquaristas experientes disputam o títu"
https://www.kauar.com.br/peixes-de-agua-doce/guppys-platis-mollys-e-espadas/espada-kohaku-albina-2-xiphophorus-helleri-poecilideos,peixe_ou_camarao,Espada Kohaku Albina Super Color,Xiphophorus helleri,,,,,,"7 a 7,4",7.0,7.4,22 e 26ºC,22.0,26.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/espada_kohaku_albina_xiphophorus_helleri_poecilideos_1971_1_326065c4b4376eca8e998b6c7ee2171a.jpg,,"ESPADA KOHAKU ALBINA: UM PEIXE REALMENTE LINDO PARA SEU LAGO OU AQUÁRIO
A Espada Kohaku Albina é um peixe super popular! Praticamente todo mundo conhece este peixinho lindo de fácil manutenção e criação. Ela é super indicada para lagos também, porque oferece uma linda visão de cima, lembrando mini carpas.
COABITAÇÃO COM OUTRAS ESPÉCIES E AMBIENTAÇÃO DO AQUÁRIO
Esta é uma espécie de cardumes pequenos, geralmente pacíficos, porém, os machos podem ser agressivos entre si, principalmente em época de reprodução.
PARÂMETROS DA ÁGUA
Mantenha a temperatura ente 22 e 26ºC e o pH em torno de 7 a 7,4.
NU"
https://www.kauar.com.br/peixes-de-agua-doce/guppys-platis-mollys-e-espadas/guppy-black-metal-casal-poecilideos,peixe_ou_camarao,Guppy Black Metal,Poecilia Reticulata,,,,,,"7,0 a 7,2",7.0,7.2,25ºC e 30ºC,25.0,30.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/guppy_black_metal_casal_2_a_4_cm_selecao_especial_kaua_2045_1_f60afee4fff3efc9a6158d1d64477a8d.jpg,,"GUPPY BLACK METAL, UM PEIXE LINDO PARA SEU AQUÁRIO DE ÁGUA DOCE
O Guppy Black Metal é um peixe ornamental de de água-doce, pacífico, ideal para aquários comunitários. Suas cores geram contrastes incríveis, seu nado ágil e seu temperamento ativo transformam o aquário em um verdadeiro show de cores e movimento.
São peixes que encantam as crianças e também adultos! O Guppy é o peixe escolhido por muitos aquaristas experientes que levam o hobby bem a sério. Existem diversos campeonatos nacionais e mundiais que avaliam os peixes mais representativos dos padrões da espécie nas suas diversas variedad"
https://www.kauar.com.br/peixes-de-agua-doce/guppys-platis-mollys-e-espadas/guppy-red-dragon-casal-poecilideos,peixe_ou_camarao,Guppy Red Mosaico casal,,,,,,,"7,0 a 7,2",7.0,7.2,25ºC e 30ºC,25.0,30.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/guppy_red_mosaico_casal_poecilideos_2088_1_492c803abfb708a53efa27b984b64b37.jpg,,"GUPPY RED MOSAICO, UM PEIXE LINDO PARA SEU AQUÁRIO DE ÁGUA DOCE
O Guppy Red Mosaico é um peixe ornamental de de água-doce, pacífico, ideal para aquários comunitários. Suas cores geram contrastes incríveis, seu nado ágil e seu temperamento ativo transformam o aquário em um verdadeiro show de cores e movimento.
São peixes que encantam as crianças e também adultos! O Guppy é o peixe escolhido por muitos aquaristas experientes que levam o hobby bem a sério. Existem diversos campeonatos nacionais e mundiais que avaliam os peixes mais representativos dos padrões da espécie nas suas diversas variedad"
https://www.kauar.com.br/peixes-de-agua-doce/guppys-platis-mollys-e-espadas/plati-sunset-poecilideos,peixe_ou_camarao,Plati Sunset,Xiphophorus maculatus,,,,,,"7,0 a 7,5",7.0,7.5,24ºC e 27ºC,24.0,27.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/plati_sunset_seta_xiphophorus_maculatus_poecilideos_2001_1_7a74075a2d37eb59a0b9f5e7be113db1.jpg,,"QUE TAL O PLATI SUNSET SETA PARA DEIXAR SEU AQUÁRIO MAIS LINDO?
Os Platis são peixes alegres e nem um pouco tímidos. São inúmeras as variedades de cores e de formatos de nadadeiras dos platis.  É um dos peixes mais populares entre os aquaristas. O nome popular foi dado devido à sua classificação inicial, que era Platypoecilus maculatus, em grego, plati é chato, que se relaciona com seu corpo levemente alto e fino.
Quer saber mais sobre o Plati Sunset Seta e os cuidados veterinários da Kauar? E como funciona a entrega até a sua casa? Aprender tudo sobre aclimatação de um novo peixe ornamental e"
https://www.kauar.com.br/peixes-de-agua-doce/killifish-killifish-balzanii-trigonectes-balzanii,peixe_ou_camarao,Killifish Balzanii Casal,Trigonectes balzanii,,,,,,6.8 a 7.4,6.8,7.4,22ºC a 28ºC,22.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/seachem_amguard_condicionador_de_gua_1_20260605111633_43dbe9ebe5dd.jpg,,"APRESENTAMOS O KILLIFISH BALZANII, TRIGONECTES BALZANII, UM RARO KILLI ANUAL NATIVO DE AREAS ALAGADAS DO PANTANAL E RIO PARAGUAI. SUAS CORRES VIBRANTES, ROBUSTES E RESISTENCIA IMPRESSINAM ATÉ OS AQUARISTAS MAIS EXPERIENTES
De porte pequeno e comportamento pacifico o Killifish Balzanii é um daqueles peixes que raramente encontramos a venda nos mercados brasileiros, apenas o vemos em sites e revistas sobre a biodiversidade do Pantanal. Um peixe que combina beleza, elegância e raridade, ele possui cores super chamativas, que o tornam um pequeno arco-íris nadando pelo aquário. As cores vão do verd"
https://www.kauar.com.br/peixes-de-agua-doce/killifish/aphyosemion-australe-chocolate-aphyosemion-australe,peixe_ou_camarao,Killifish Cauda de Lira Chocolate,Aphyosemion australe,,,,,,,,,21°C a 28°C,21.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/aphyosemion_australe_chocolate_aphyosemion_australe_2269_1_5d7d0b00cafcd812d0d0181221dabbac.jpg,,"VEM CONHECER O KILLIFISH CAUDA DE LIRA CHOCOLATE (APHYOSEMION AUSTRALE)
Se você é apaixonado por Killifish e está procurando por uma nova variedade para seu aquário, dá uma olhada no Killifish Cauda de Lira Chocolate. Com nuances vermelhas e douradas sobre corpo marrom, esse Killifish é imponente e vai te maravilhar. Na natureza é encontrados nos países Angola, Gabão, Camarões e Congo, em águas lentas de riachos do Rio Ogooué. Quer saber mais? Continue com a gente!
PARÂMETROS DA ÁGUA
Ele é um peixe que viverá bem em u PH levemente ácido a neutro, entre 6 e 7. Se adapta bem a uma ampla faixa de"
https://www.kauar.com.br/peixes-de-agua-doce/killifish/killifish-cauda-de-lira-orange-aphyosemion-australe,peixe_ou_camarao,Killifish Cauda de Lira Orange,Aphyosemion australe,,,,,,"6,5 a 7,5",6.5,7.5,21°C a 28°C,21.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/killifish_cauda_de_lira_orange_3_a_4_cm_aphyosemion_australe_2271_1_f21bd9763c1a3157318205104516efb6.png,,"VEM CONHECER O KILLIFISH CAUDA DE LIRA ORGANGE (APHYOSEMION AUSTRALE)
Se você é apaixonado por Killifish e está procurando por uma nova variedade para seu aquário, dá uma olhada no
Killifish Cauda de Lira Orange
. Com nuances vermelhas e douradas sobre corpo marrom, esse Killifish é imponente e vai te maravilhar. Na natureza é encontrados nos países Angola, Gabão, Camarões e Congo, em águas lentas de riachos do Rio Ogooué. Quer saber mais? Continue com a gente!
PARÂMETROS DA ÁGUA
Ele é um peixe que viverá bem em u PH levemente ácido a neutro, entre 6 e 7. Se adapta bem a uma ampla faixa de tem"
https://www.kauar.com.br/peixes-de-agua-doce/killifish/redchin-panchax-killifish-queixo-vermelho-epiplatys-dageti,peixe_ou_camarao,Killifish Redchin Panchax,Epiplatys dageti,,,,,,5 e 7.,5.0,7.0,20°C a 30°C,20.0,30.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/redchin_panchax_killifish_queixo_vermelho_epiplatys_dageti_2273_1_215c605a87934b744e68459de369d9f4.jpg,,"VEM CONHECER O KILLIFISH REDCHIN PANCHAX (EPIPLATYS DAGETI)
Se você é apaixonado por Killifish e está procurando por uma nova variedade para seu aquário, dá uma olhada no
Killifish
Redchin Panchax
. Essa carinha amarrada é só pose. Esse Killifish, além de lindo, é muito pacífico. Natural das regiões de Costa do Marfim, Gana e Libéria, o
Killifish
Redchin Panchax habita água-doce pantanosa, mas também é encontrado, em menor proporção, em regiões de água salobra. Quer saber mais? Continue com a gente!
PARÂMETROS DA ÁGUA
Ele é um peixe que viverá bem em um PH ácido a neutro, entre 5 e 7.  A tempe"
https://www.kauar.com.br/peixes-de-agua-doce/kit-jumbo,peixe_ou_camarao,Kit Jumbo,,,,,,,,,,15 a 20,15.0,20.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/kit_jumbo_2305_1_050f94c65271d27948180a8a9549fd1b.jpg,,"KIT JUMBO
2 unidades de Suncatfish / Tamanho: 3 cm a 5 cm
1
unidade de Polypterus endlicheri / Tamanho: de 5 cm a 7 cm
DA KAUAR ATÉ A SUA CASA COM TODA A SEGURANÇA
Quando você compra um peixe ornamental, você está comprando um ser vivo. Para que ele possa chegar com saúde até você, a Kauar segue protocolos bem rígidos que garantem a sobrevivência dos animais ao  longo de todo o trânsito.
Todos os itens de nossa embalagem foram cuidadosamente escolhidos para garantir total segurança. Água e oxigênio são fornecidos na medida certa, caixa de isopor térmica sem taxa adicional e clip de vedação pre"
https://www.kauar.com.br/peixes-de-agua-doce/peixes-asiaticos/badis-badis-e-3-cm-a-4-cm-parosphromenus-deissneri-um-gourami-nano-para-voce,peixe_ou_camarao,Badis Azul,Badis badis,,,,,,"6,5 a 7,5",6.5,7.5,18°C e 26°C,18.0,26.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/badis_badis_3_cm_a_4_cm_badis_badis_um_peixe_cheio_de_surpresas_2263_1_b55e9ce9997c01ec0c11c9a470e7ea73.jpg,,"BADIS AZUL (BADIS BADIS), CONHEÇA O FAMOSO PEIXE CAMALEÃO
O Babis Azul (Badis badis) é um peixe muito famoso por sua capacidade de mudar de cor rapidamente, sendo, por isso, conhecido em todo mundo como peixe camaleão. Em fase de reprodução, os machos ficam com várias nuances de azuis cintilantes. Fora deste período, eles são marrons-avermelhados, com barras pretas.
Eles podem chegar no máximo a 5 cm e possui um temperamento muito pacífico. Quer saber mais? Continue com a gente!
PARÂMETROS DA ÁGUA
Badis Azul (Badis badis) são super adaptáveis à temperatura da água, que pode se situar entre os "
https://www.kauar.com.br/peixes-de-agua-doce/peixes-asiaticos/badis-escarlate-dario-dario-um-peixe-nano-super-colorido,peixe_ou_camarao,Badis Escarlate,Dario dario,,,,,,"6,5 a 7,5",6.5,7.5,18°C e 26°C,18.0,26.0,,,,,,,,"Cobrinha Kuhli
e outros",https://images.tcdn.com.br/img/img_prod/749804/badis_escarlate_dario_dario_um_peixe_nano_super_colorido_2287_1_253521cbd4339478e4a48a8a6ff154d7.jpg,,"BADIS ESCARLATE (DARIO DARIO), UM PEIXE DIFERENTE DE TUDO QUE VOCÊ JÁ VIU!
O Badis Escarlate é um peixe nano, que pode chegar no máximo a 2 cm, super famoso por sua cor intensa. Ele pode viver com outros machos da mesma espécie, desde que o aquário tenha espaço suficiente para que cada um demarque um pedacinho do território para chamar de seu. São pacíficos com as fêmeas da mesma espécie e com peixes de outras espécies, sendo ideal para aquários comunitários e nanos.
😄
O Badis Escarlate é natural da Índia e costuma viver em águas rasas e limpas, com muito vegetação. Plantas como
Hygrophilia, L"
https://www.kauar.com.br/peixes-de-agua-doce/peixes-asiaticos/baiacu-anao-baiacu-malabar-carinotetraodon-travancoricus,peixe_ou_camarao,Baiacu Anão,Mini Baiacu,,,,,,7.0 a 8.0,7.0,8.0,22ºC e 28ºC,22.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/baiacu_anao_baiacu_malabar_0_5_a_1_5_cm_carinotetraodon_travancoricus_1991_1_634ce494d478747a66b01d93018dd841.jpg,,"BAIACU ANÃO, O MENOR BAIACU DO MUNDO ESTÁ AQUI
Se você gosta de peixes pequenos já deve ter ouvido falar nesse carinha, o Baiacu Anão, ou Baiacu Malabar. Nativo do Sudoeste da Índia, ele atinge o
tamanho máximo de 2,5 cm
, por isso, é considerado o menor baiacu do mundo, e um dos menores peixes para aquários de água-doce que existem.
Possui um corpo arredondado, como é comum nos Tetrasdontídeos, com coloração verde amarelado, manchas pretas arredondadas e barbatanas transparente. Possui a boca característica dos baiacus, em formato de bico, formada pela junção de dois dentes em cada mandíbula."
https://www.kauar.com.br/peixes-de-agua-doce/peixes-asiaticos/clown-killifish-2-5-a-3-5-cm-epiplatys-annulatus-novidade,peixe_ou_camarao,Clown Killifish Casal,Epiplatys annulatus,,,,,,"6,5 a 7,5",6.5,7.5,19°C a 26°C,19.0,26.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/clown_killifish_2_5_a_3_5_cm_epiplatys_annulatus_novidade_2261_1_ec7094ba6974965c89cf763340e161f7.jpg,,"VEM CONHECER O CLOWN KILLIFISH, UM KILI NANO QUE VAI FAZER VOCÊ SE APAIXONAR!
Se você está procurando por um peixinho super colorido, ativo e surpreendente, você chegou ao lugar certo! Saudações ao Clown Killifish, também conhecido como Killifish Foguete. Os nomes são inspirados nas faixas verticais de seu corpo, que alteram as cores amarela e marrom escuro. O visual intensamente colorido se completa com a cauda em forma de chama dos machos! É ou não é um show? Ele podem chegar até 3,5cm e convivem bem em aquários comunitários com outros peixes pequenos.  Que saber mais? Continue com a gente!
"
https://www.kauar.com.br/peixes-de-agua-doce/peixes-asiaticos/cobrinha-kuhli-gold-6-a-7-cm,peixe_ou_camarao,Cobrinha Kuhli  Gold,,,,,,,,,,24 à 30ºC,24.0,30.0,,,,,,,,Cobrinhas,https://images.tcdn.com.br/img/img_prod/749804/cobrinha_kuhli_gold_6_a_7_cm_2415_1_570ff5efd62bf03edee9a833bbd33ebe.jpg,,"COBRINHA KUHLI GOLD: UM PEIXE LINDO PARA O FUNDO DO SEU AQUÁRIO
A Cobrinha Kuhli Gold é encontrada no sudeste da Ásia.  É
um peixe muito tranquilo, adora ficar no fundo do aquário, escavar na areia e explorar possíveis esconderijos. De coloração dourada, o corpo desse peixe ornamental é semelhante ao de uma enguia, daí o motivo de seu nome popular.
COMPORTAMENTO E COABITAÇÃO COM OUTRAS ESPÉCIES
Pacífica, a Cobrinha Kuhli Gold costuma passar várias semanas sem ser vista, uma vez que possui hábito noturno e passa a maior parte de seu tempo enterrada no substrato, aparecendo apenas para se alimen"
https://www.kauar.com.br/peixes-de-agua-doce/peixes-asiaticos/goby-neon-blue-stiphodon-atropurpureus-2-a-3-cm-sensacional,peixe_ou_camarao,Goby Blue Neon,Stiphodon Atropurpureus,,,,,,"6,5 a 7,5",6.5,7.5,18ºC e 24 ºC,18.0,24.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/goby_blue_neon_stiphodon_atropurpureus_2_a_3_cm_sensacional_2303_1_87d3d1d9fcf93d8e3c5fcb2e8887be4a.jpg,,"GOBY BLUE NEON, UM PEIXE FANTÁSTICO PARA SEU AQUÁRIO DE ÁGUA DOCE
O Goby Neon Blue está entre as 37 espécies existente do gênero Stiphodon, que podem crescer até 7 cm, sendo, contudo, mais comum que permaneçam bem menores. É um peixinho asiático, encontrado na natureza em riachos costeiros de ilhas de países como Japão, Taiwan, Malásia, Filipinas e sul da China.
E a razão para preferirem águas costeiras é bem simples.
Embora o Stiphodon adulto viva exclusivamente em água doce pura, as larvas só podem se desenvolver no mar. O Goby Neon Blue desova sob as pedras, o macho guarda os ovos. As minús"
https://www.kauar.com.br/peixes-de-agua-doce/peixes-asiaticos/goby-pavao-2-a-3-cm-brachygobius-doriae,peixe_ou_camarao,Goby Pavão,Peacock Goby,,,,,,"6,0 a 7,0",6.0,7.0,22ºC e 26 ºC,22.0,26.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/goby_pavao_peacock_goby_2_a_3_cm_tateurndina_ocellicauda_2119_1_f405b8e5c2af44e9e6e629faa170a7ad.jpeg,,"Goby Pavão, Peacock Goby
|
Tateurndina ocellicauda
Goby Pavão, também conhecido como Goby Peacock, é um peixe muito bonito e bastante colorido, um parente distante do
Peixe Abelhinha
, pois, a pesar do nome, o Goby Pavão não é de fato um Gobiidae, pertence a família dos Eleotridae,
já que, diferentes desses, o Goby pavão não possui a tão característica barbatanas pélvicas, além de possuir um comportamento mais tranquilo. Viverá muito bem em aquário água doce, ou levemente salobra. Quando adulto pode de atingir até 7,5 cm.
Quer saber mais sobre o Goby Pavão e os cuidados veterinários da Kauar? "
